id_l,name_l,id_r,name_r
http://www.wikidata.org/entity/Q3276033,Geneina Airport,node1fm0j4usbx27723773,Geneina
http://www.wikidata.org/entity/Q3277249,Kyaukpyu Airport,node1fm28shk1x36354620,Kyaukpyu Airport
http://www.wikidata.org/entity/Q3277532,Niuatoputapu Airport,node1fm19db4jx79549746,Kuini Lavenia Airport
http://www.wikidata.org/entity/Q3280881,Huaihua Zhijiang Airport,node1fltibrmjx43071389,Zhijiang Airport
http://www.wikidata.org/entity/Q3280881,Huaihua Zhijiang Airport,node1fm28sa7mx677090,Zhijiang Airport
http://www.wikidata.org/entity/Q3290440,En Nahud Airport,node1fltibrpjx53402156,En Nahud Airport
http://www.wikidata.org/entity/Q3290458,Rhinelander–Oneida County Airport,node1fm19dnsjx73305723,Rhinelander-Oneida County Airport
http://www.wikidata.org/entity/Q3299678,Almirante Marcos A. Zar Airport,node1flvnjj3gx50691909,Trelew
http://www.wikidata.org/entity/Q3299678,Almirante Marcos A. Zar Airport,node1fm7rkvc8x68182602,Trelew Airport (REL)
http://www.wikidata.org/entity/Q330015,Denver International Airport,node1fltibmgrx58301930,Denver International Airport
http://www.wikidata.org/entity/Q330015,Denver International Airport,node1fltlounbx38355726,Denver Intl
http://www.wikidata.org/entity/Q330015,Denver International Airport,node1fm0o48vnx28986087,Denver International Airport
http://www.wikidata.org/entity/Q330015,Denver International Airport,node1fm19e3jjx48151027,Denver International Airport
http://www.wikidata.org/entity/Q330015,Denver International Airport,node1fm5jsm65x32365582,Denver International Airport
http://www.wikidata.org/entity/Q3305748,Destin–Fort Walton Beach Airport,node1fm28tqggx33300773,Destin Fort Walton Beach
http://www.wikidata.org/entity/Q3307142,Kassos Island Public Airport,node1fm28tvsdx20864040,Kasos Airport
http://www.wikidata.org/entity/Q3307142,Kassos Island Public Airport,node1fm501336x96037721,Kasos Island
http://www.wikidata.org/entity/Q3312795,Fernando de Noronha Airport,node1fltlo2stx5814674,Fernando de Noronha Airport
http://www.wikidata.org/entity/Q3314457,Altamira Airport,node1fltibrmjx43068073,Altamira Airport
http://www.wikidata.org/entity/Q3314457,Altamira Airport,node1fm19dbqpx111051852,Altamira Airport
http://www.wikidata.org/entity/Q3314457,Altamira Airport,node1fm28u51lx35028876,Altamira Airport
http://www.wikidata.org/entity/Q3315937,Joaquim Kapango Airport,node1fltlogv1x11251253,Kuito Airport
http://www.wikidata.org/entity/Q3316786,Luena Airport,node1fltooqjhx91446223,Luena Airport
http://www.wikidata.org/entity/Q3318051,Parintins Airport,node1fltlpihhx102216465,Parintins Airport
http://www.wikidata.org/entity/Q3318057,Uberaba Airport,node1fltlnsqsx47600337,Uberaba Municipal Airport
http://www.wikidata.org/entity/Q3319255,Welwitschia Mirabilis International Airport,node1fm00fh4bx90100890,Namibe Airport
http://www.wikidata.org/entity/Q3334432,Pondicherry Airport,node1fltophqkx37836731,Pondicherry Airport
http://www.wikidata.org/entity/Q3339360,Basongo Airport,node1fltop63mx122836353,Basongo Airport
http://www.wikidata.org/entity/Q3339437,Yangambi Airport,node1fltlo0igx100526365,Yangambi Airport
http://www.wikidata.org/entity/Q3344188,Legazpi Airport,node1fltp0a2tx98279960,Legazpi City International Airport
http://www.wikidata.org/entity/Q3344188,Legazpi Airport,node1fm7rl5oux26001892,Legaspi
http://www.wikidata.org/entity/Q3357652,Otis Air National Guard Base,node1fltootccx104675742,Otis ANGB
http://www.wikidata.org/entity/Q3360329,Ibadan Airport,node1fm00fd0vx40887367,Ibadan
http://www.wikidata.org/entity/Q33729041,Knoxville Municipal Airport,node1fltoouqmx87585580,Knoxville Municipal Airport
http://www.wikidata.org/entity/Q3373000,San Carlos Airport,node1fm5jsojax31858699,San Carlos Airport
http://www.wikidata.org/entity/Q3385055,Brownsville/South Padre Island International Airport,node1fltibjtpx21840149,Brownsville/South Padre Island International Airport
http://www.wikidata.org/entity/Q338911,Nalchik Airport,node1fltlo375x43023135,Nalchik Airport
http://www.wikidata.org/entity/Q3418153,Albina Airstrip,node1fm7rlbh5x74155206,Albina Airport
http://www.wikidata.org/entity/Q3433946,Rasht Airport,node1fm28u51lx11147349,Rasht Airport
http://www.wikidata.org/entity/Q3434398,Lamerd International Airport,node1fm19d982x126174559,Lamerd
http://www.wikidata.org/entity/Q3434411,Khorramabad Airport,node1fm0oc10dx33221826,Khoram Abad Airport
http://www.wikidata.org/entity/Q3434537,Ulawa Airport,node1fltoota2x27191884,Ulawa Airport
http://www.wikidata.org/entity/Q3434537,Ulawa Airport,node1fltop1u7x114463238,Ulawa Airport
http://www.wikidata.org/entity/Q3434537,Ulawa Airport,node1fm28sdgdx36699192,Ulawa Airport
http://www.wikidata.org/entity/Q3434537,Ulawa Airport,node1fm28u677x26360265,Ulawa Airport
http://www.wikidata.org/entity/Q3434640,Larestan International Airport,node1fm3211omx689687,Lar Airport
http://www.wikidata.org/entity/Q3434640,Larestan International Airport,node1fm323amex684796,Lar Airport
http://www.wikidata.org/entity/Q3434640,Larestan International Airport,node1fm5043eux21177823,Lar Airport
http://www.wikidata.org/entity/Q3434640,Larestan International Airport,node1fm5jsrrux19429687,Lar Airport
http://www.wikidata.org/entity/Q3435252,Lavan Airport,node1fm00feslx633287,Lavan Island Airport
http://www.wikidata.org/entity/Q3435375,Khoy Airport,node1fltlp4uvx113715895,Khoy Airport
http://www.wikidata.org/entity/Q3435397,Fera Airport,node1flvnjoe7x14765443,Fera Island
http://www.wikidata.org/entity/Q3435405,Fasa Airport,node1fm28ttkgx10828872,Fasa Airport
http://www.wikidata.org/entity/Q3436047,Noshahr Airport,node1fltibmgnx47478947,Noshahr
http://www.wikidata.org/entity/Q3436133,Rennell/Tingoa Airport,node1fm28schax26085710,Rennell/Tingoa Airport
http://www.wikidata.org/entity/Q3437167,Ramata Airport,node1fltibko7x58097128,Ramata Airport
http://www.wikidata.org/entity/Q3437167,Ramata Airport,node1fm28tqggx26028716,Ramata Airport
http://www.wikidata.org/entity/Q3437167,Ramata Airport,node1fm28u0h2x36596128,Ramata Airport
http://www.wikidata.org/entity/Q3437167,Ramata Airport,node1fm28u677x36583155,Ramata Airport
http://www.wikidata.org/entity/Q3437167,Ramata Airport,node1fm7c5pbox68031553,Ramata Airport
http://www.wikidata.org/entity/Q3437167,Ramata Airport,node1fm7rl3o4x20892101,Ramata Airport
http://www.wikidata.org/entity/Q3456916,Sparrevohn LRRS Airport,node1fltlp97sx705017,Sparrevohn LRRS
http://www.wikidata.org/entity/Q3465662,Madurai International Airport,node1fm19d5v5x79489895,Madurai
http://www.wikidata.org/entity/Q3480343,Sauðárkrókur Airport,node1fm7c5i5vx76921864,Saudarkrokur Airport (SAK)
http://www.wikidata.org/entity/Q3490779,Kunovice Airport,node1flttgbvhx27131793,Kunovice Airport
http://www.wikidata.org/entity/Q3493320,Khmelnytskyi Airport,node1fltootkjx37393606,Khmelnytskyi Airport
http://www.wikidata.org/entity/Q3495781,Resistencia International Airport,node1fm28tpv7x47069507,Resistencia International Airport
http://www.wikidata.org/entity/Q34958872,Belle Plaine Municipal Airport,node1fm00ff2ix7875349,Belle Plaine Municipal Airport
http://www.wikidata.org/entity/Q34959262,Bigfork Municipal Airport,node1fm19e3jjx92316808,Bigfork Municipal Airport
http://www.wikidata.org/entity/Q34960161,Brewster Field,node1fm7rkqj1x20853403,Brewster Field
http://www.wikidata.org/entity/Q34962539,Ross County Airport,node1fm28sb35x661126,Ross County Airport
http://www.wikidata.org/entity/Q34965019,Fairbury Municipal Airport,node1fltoot3bx602398,Fairbury Municipal Airport
http://www.wikidata.org/entity/Q3496522,Ratanakiri Airport,node1fm28u5pcx17492326,Ratanakiri Airport
http://www.wikidata.org/entity/Q34966462,Harrisburg-Raleigh Airport,node1fltibk8sx21954899,Harrisburg-Raleigh Airport
http://www.wikidata.org/entity/Q349673,Norwich International Airport,node1flticrg4x68209961,Norwich
http://www.wikidata.org/entity/Q3496771,Palmyra Airport,node1fltop1ccx111662478,Palmyra Airport
http://www.wikidata.org/entity/Q3496903,Tamarindo Airport,node1fm7c5uomx41016043,Aeropuerto de Tamarindo
http://www.wikidata.org/entity/Q3496939,Paamiut Airport,node1fm28u3jlx10868990,Paamiut Airport
http://www.wikidata.org/entity/Q3496971,East London Airport,node1fm7rkqukx3939063,East London Airport (ELS)
http://www.wikidata.org/entity/Q3497025,North Bay/Jack Garland Airport,node1flu9p8h0x52611357,North Bay/Jack Garland Airport
http://www.wikidata.org/entity/Q3497613,Dundo Airport,node1fm19d10vx99075652,Dundo Airport
http://www.wikidata.org/entity/Q3497622,Resolute Bay Airport,node1fm00fh4bx671786,Resolute Bay Airport
http://www.wikidata.org/entity/Q3497634,San Rafael Airport,node1fm7c5vpqx70143509,San Rafael Airport
http://www.wikidata.org/entity/Q3497677,Oswaldo Guevara Mujica Airport,node1fm00fc7dx76474859,Oswaldo Guevara Mujica Airport
http://www.wikidata.org/entity/Q3497691,Tahoua Airport,node1fm5jsjstx600305,Tahoua Airport
http://www.wikidata.org/entity/Q3497696,Puerto Jiménez Airport,node1fltop289x112337779,Puerto Jimenez Airport
http://www.wikidata.org/entity/Q3498144,Røst Airport,node1fltoou28x42417508,Røst Airport
http://www.wikidata.org/entity/Q3499438,Namsos Airport,node1fm501599x702404,"Namsos Airport, Høknesøra"
http://www.wikidata.org/entity/Q3499509,Kozani National Airport,node1fltibpuix55818089,Philippos Airport
http://www.wikidata.org/entity/Q3500160,Lago Agrio Airport,node1fluf68bax39204153,Lago Agrio Airport
http://www.wikidata.org/entity/Q3500201,Alerta Airport,node1fm00fblcx80368622,Alerta Airport
http://www.wikidata.org/entity/Q3500743,Francisco B. Reyes Airport,node1fltlo5qrx42462348,Francisco B. Reyes Airport
http://www.wikidata.org/entity/Q3502265,Sudbury Airport,node1flvnj4dox25618641,Sudbury Airport
http://www.wikidata.org/entity/Q3502284,Brandon Municipal Airport,node1fltopd4cx91084898,Brandon Municipal Airport
http://www.wikidata.org/entity/Q3502288,Wabush Airport,node1flvnjgcgx21222037,Wabush Airport
http://www.wikidata.org/entity/Q3502455,Afutara Airport,node1fm19d41rx123302049,Afutara Airport
http://www.wikidata.org/entity/Q3502467,Lethbridge Airport,node1fm28trcfx57317086,Lethbridge County Airport
http://www.wikidata.org/entity/Q3502467,Lethbridge Airport,node1fm28u07kx64465822,Lethbridge County Airport
http://www.wikidata.org/entity/Q3502467,Lethbridge Airport,node1fm323dm4x562142,Lethbridge County Airport
http://www.wikidata.org/entity/Q3502467,Lethbridge Airport,node1fm501hl8x89063651,Lethbridge County Airport
http://www.wikidata.org/entity/Q3502467,Lethbridge Airport,node1fm7c5gkjx36154213,Lethbridge County Airport
http://www.wikidata.org/entity/Q3502837,Zhob Airport,node1fltoota2x90735025,Zhob Airport
http://www.wikidata.org/entity/Q3502842,Pasni Airport,node1fltopjm9x110341212,Pasni Airport
http://www.wikidata.org/entity/Q3503058,Long Akah Airport,node1fltlogv1x11087060,Long Akah Airport
http://www.wikidata.org/entity/Q3503574,Kerteh Airport,node1fltlov25x109171656,Kerteh Airport
http://www.wikidata.org/entity/Q3503574,Kerteh Airport,node1fltopd4cx21276650,Kerteh
http://www.wikidata.org/entity/Q3503582,Kristianstad Airport,node1fm28u28dx71058810,Kristianstad
http://www.wikidata.org/entity/Q3505034,Riyan Airport,node1fltoop9kx37391818,Mukalla International Airport
http://www.wikidata.org/entity/Q3506240,Fort Simpson Airport,node1fltooqf5x95434562,Fort Simpson Airport
http://www.wikidata.org/entity/Q3506267,Lynn Lake Airport,node1flvnjoe7x26064764,Lynn Lake Airport
http://www.wikidata.org/entity/Q3522793,SLAF Batticaloa,node1fltopkn7x5785818,Batticaloa Airport
http://www.wikidata.org/entity/Q35246038,Baitadi Airport,node1fm5010pmx101840054,Baitadi Airport
http://www.wikidata.org/entity/Q35247164,Blue Earth Municipal Airport,node1fm28tqggx31623182,Blue Earth Municipal Airport
http://www.wikidata.org/entity/Q35248304,Cabool Memorial Airport,node1fltopjm9x108433585,Cabool Memorial Airport
http://www.wikidata.org/entity/Q35250977,Cuba Municipal Airport,node1fltoorcax40050719,Cuba Municipal Airport
http://www.wikidata.org/entity/Q35251244,Darchula Airport,node1fm28tvsdx16156094,Darchula Airport
http://www.wikidata.org/entity/Q35254640,Elton Hensley Memorial Airport,node1fltlo6hqx95577177,Elton Hensley Memorial Airport
http://www.wikidata.org/entity/Q35255687,Faribault Municipal Airport,node1fltop7vpx101315866,Faribault Municipal Airport
http://www.wikidata.org/entity/Q35256346,Fitzgerald Municipal Airport,node1fltlo0fdx48349719,Fitzgerald Municipal Airport
http://www.wikidata.org/entity/Q35259739,George R Carr Memorial Air Field,node1fm28u0h2x15275168,George R. Carr Memorial Air Field
http://www.wikidata.org/entity/Q35260775,Graham Municipal Airport,node1fltop290x105084453,Graham Municipal Airport
http://www.wikidata.org/entity/Q35262515,Hampton Municipal Airport,node1fltooqf5x121702153,Hampton Municipal Airport
http://www.wikidata.org/entity/Q35262790,Harlan Municipal Airport,node1fltlo3l6x11367984,Harlan Municipal Airport
http://www.wikidata.org/entity/Q35264367,Hereford Municipal Airport,node1fm502h1sx100189971,Hereford Municipal Airport
http://www.wikidata.org/entity/Q35268396,Jasper,node1fluf68bax31841224,Jasper County-Bell Field
http://www.wikidata.org/entity/Q35268777,Jiri Airport,node1fltidtvrx16142207,Jiri Airport
http://www.wikidata.org/entity/Q35271715,Kosciusko-Attala County Airport,node1fltloa12x94774421,Kosciusko-Attala County Airport
http://www.wikidata.org/entity/Q35273129,Lampasas Airport,node1fm28u95kx21727368,Lampasas Airport
http://www.wikidata.org/entity/Q35273391,Langtang Airport,node1fltlo0fdx97524363,Langtang Airport
http://www.wikidata.org/entity/Q35276148,Louisville Winston County Airport,node1fltooqf5x105475444,Louisville Winston County Airport
http://www.wikidata.org/entity/Q35276667,Lyons-Rice County Municipal Airport,node1fltop325x97423150,Lyons-Rice County Municipal Airport
http://www.wikidata.org/entity/Q35279165,Mc Pherson Airport,node1fltopbgmx60370851,McPherson Airport
http://www.wikidata.org/entity/Q35280192,Mexia-Limestone County Airport,node1fltopjm9x97465412,Mexia-Limestone County Airport
http://www.wikidata.org/entity/Q35281769,Mora Municipal Airport,node1fltlnrmex5985039,Mora Municipal Airport
http://www.wikidata.org/entity/Q35285420,Oberlin Municipal Airport,node1fm19d7ddx70535605,Oberlin Municipal Airport
http://www.wikidata.org/entity/Q35285506,Oelwein Municipal Airport,node1fm19dcv3x81521241,Oelwein Municipal Airport
http://www.wikidata.org/entity/Q35286034,Olney Municipal Airport,node1fm7c5o2gx82156085,Olney Municipal Airport
http://www.wikidata.org/entity/Q35286435,Ortonville,node1fm19d41rx100426981,Ortonville Municipal Airport (Martinson Field)
http://www.wikidata.org/entity/Q35286895,Ozona Municipal Airport,node1fm7rkqj1x22757185,Ozona Municipal Airport
http://www.wikidata.org/entity/Q35287261,Panola County Airport,node1fltlnkd7x48219997,Panola County Airport
http://www.wikidata.org/entity/Q35287460,Parker County Airport,node1flvnj4dox14905920,Parker County Airport
http://www.wikidata.org/entity/Q35288408,Perryton Ochiltree County Airport,node1fm5010pmx106176284,Perryton Ochiltree County Airport
http://www.wikidata.org/entity/Q35288882,Phillipsburg Municipal Airport,node1fm0j50c3x45664045,Phillipsburg Mun
http://www.wikidata.org/entity/Q35289184,Pinckneyville-Du Quoin Airport,node1flvnjl1fx111509705,Pinckneyville-Du Quoin Airport
http://www.wikidata.org/entity/Q35290813,Presque Isle County Airport,node1fltoou28x112650152,Presque Isle County Airport
http://www.wikidata.org/entity/Q35291905,Rajbiraj Airport,node1fm19d8lbx46815642,Rajbiraj Airport
http://www.wikidata.org/entity/Q35292044,Ranau Airport,node1flvnjhd6x111433578,Ranau Airport
http://www.wikidata.org/entity/Q35293020,Redwood Falls Municipal Airport,node1fm28tps2x5833141,Redwood Falls Municipal Airport
http://www.wikidata.org/entity/Q3529389,Latur Airport,node1fltootccx112561097,Murod Kond Airport
http://www.wikidata.org/entity/Q35295431,Rock Rapids Municipal Airport,node1fm0o3rlix31620367,Rock Rapids Municipal Airport
http://www.wikidata.org/entity/Q35297248,Rutherford County Airport,node1fltlo375x43023128,Rutherford County Airport (Marchman Field)
http://www.wikidata.org/entity/Q3529756,Vidyanagar Airport,node1flu5gs4ax5967620,Vijayanagar Aerodrome (JSW)
http://www.wikidata.org/entity/Q35300168,Searle Airport,node1fltop8lmx5794242,Searle Field
http://www.wikidata.org/entity/Q35302257,Silgadi Doti Airport,node1fm00fe7fx96728852,Doti Airport
http://www.wikidata.org/entity/Q35304767,South Haven Area Regional Airport,node1fm19dfivx100654879,South Haven Area Regional Airport
http://www.wikidata.org/entity/Q35306449,Statesville Regional Airport,node1fm00ftjfx99067638,Statesville Regional Airport
http://www.wikidata.org/entity/Q35308122,Sungai Tiang Airport,node1fltlogftx10995554,Sungai Tiang Airport
http://www.wikidata.org/entity/Q35308970,Taharoa Aerodrome,node1fm7rkvf2x16093379,Taharoa Aerodrome
http://www.wikidata.org/entity/Q35310004,Taylorville Municipal Airport,node1fltootgtx31127538,Taylorville Mun
http://www.wikidata.org/entity/Q35311361,Three Rivers Municipal Dr Haines Airport,node1flvnjhd6x116525436,Three Rivers Municipal Airport (Dr. Haines Flying Field)
http://www.wikidata.org/entity/Q35314150,Ulysses Airport,node1fltlnujix5836597,Ulysses Airport
http://www.wikidata.org/entity/Q35315044,Vandalia Municipal Airport,node1fltopdr0x86523265,Vandalia Municipal Airport
http://www.wikidata.org/entity/Q35315480,Vicksburg Municipal Airport,node1fm28s7esx15788676,Vicksburg Municipal Airport
http://www.wikidata.org/entity/Q35315495,Vicksburg Tallulah Regional Airport,node1fm19e3jjx96983324,Vicksburg Tallulah Regional Airport
