id,title,author
Q6005577,Master of Deception,Jude Watson
Q6005795,Impact,Douglas Preston
Q60059306,De opstandigen,Jo van Ammers-Küller
Q60059330,Vrouwenkruistocht,Jo van Ammers-Küller
Q60059349,De appel en Eva,Jo van Ammers-Küller
Q6006181,The Impeachment of Man,Savitri Devi
Q60062841,Feel Free,Zadie Smith
Q6006356,Imperial Ambitions,Noam Chomsky
Q6006425,Imperial China: 900–1800,Frederick W. Mote
Q6006616,Devlet Ana,Kemal Tahir
Q6006645,Imperial Hubris,Michael Scheuer
Q60066641,Chroniques radioactives : l'esprit d'Elloy,Charles-Henri d'Elloy
Q6006761,Imperial Moon,Christopher Bulis
Q6006812,Imperial Palace,Arnold Bennett
Q6006826,Imperial Reckoning,Caroline Elkins
Q6007010,Imperialismo Pagano,Julius Evola
Q6007094,Şişhane'ye Yağmur Yağıyordu,Haldun Taner
Q6007199,Caique,Mehmet Günsür
Q6007321,Implied Spaces,Walter Jon Williams
Q6007366,Implosion,Dennis Feltham Jones
Q6007429,What is Philosophy?,Martin Heidegger
Q6007614,Impressions,Doranna Durgin
Q6007633,Impressions of Theophrastus Such,George Eliot
Q6007699,Impro: Improvisation and the Theatre,Keith Johnstone
Q6007953,Impulse,Steven Gould
Q6007986,Impulse economy,Gary Schwartz
Q6008043,Impure Blood,Borisav Stanković
Q6008301,Islam and the West,Bernard Lewis
Q60084681,El rincón de los justos,Jorge Velasco Mackenzie
Q6008660,Medical Flora,Constantine Samuel Rafinesque
Q6008981,In Another Light,Andrew Greig
Q6008999,In Arabian Nights,Tahir Shah
Q6009093,In Black and White,Rudyard Kipling
Q6009281,In Death Ground,David Weber
Q6009281,In Death Ground,Steve White
Q6009297,In Deep,Damon Knight
Q6009307,In Defense of Women,H. L. Mencken
Q6009340,In Dreams,Lewis Shiner
Q6009340,In Dreams,Don Webb
Q6009340,In Dreams,Greg Egan
Q6009340,In Dreams,Alastair Reynolds
Q6009451,In Fire Forged,Jane Lindskold
Q6009451,In Fire Forged,Timothy Zahn
Q6009451,In Fire Forged,David Weber
Q6009461,In Flanders Fields: The 1917 Campaign,Leon Wolff
Q6009531,"In God We Trust, All Others Pay Cash",Jean Shepherd
Q6009551,Meletemata Botanica,Heinrich Wilhelm Schott
Q6009551,Meletemata Botanica,Stephan Endlicher
Q6009563,In Golden Blood,Stephen Woodworth
Q6009635,Twenty-six Men and a Girl,Maxim Gorki
Q6009635,Twenty-six Men and a Girl,Maxim Gorky
Q6009636,In High Places,Harry Turtledove
Q6009639,In His Image,James BeauSeigneur
Q6009829,In Limbo,Christopher Evans
Q6009909,Memoire sur la Famille des Rhamnees,Adolphe-Théodore Brongniart
Q6009958,Memoria de la nieve,Julio Llamazares
Q6010034,In Mortal Hands,Stephanie Cooke
Q6010082,Memorias de un cortesano de 1815,Benito Pérez Galdós
Q6010233,In My Time: A Personal and Political Memoir,Dick Cheney
Q6010233,In My Time: A Personal and Political Memoir,Elizabeth Cheney
Q6010275,In Odd We Trust,Dean Koontz
Q6010275,In Odd We Trust,Queenie Chan
Q6010305,"In Other Rooms, Other Wonders",Daniyal Mueenuddin
Q6010311,In Other Worlds,A. A. Attanasio
Q6010329,My Fellow Traveller,Maxim Gorki
Q6010329,My Fellow Traveller,Maxim Gorky
Q6010446,In Praise of Cosmetics,Max Beerbohm
Q6010449,In Praise of Hard Industries,Eamonn Fingleton
Q6010479,In Praise of Slow,Carl Honoré
Q6010524,In Re: Sherlock Holmes,August Derleth
Q6010537,Mercado de Barceló,Almudena Grandes
Q60105386,"Ordre, religion et morale face à l'idéologie dominante",Henry de Lesquen
Q6010626,In Search for Khnum,Hussein Bassir
Q6010666,In Search of King Solomon's Mines,Tahir Shah
Q6010686,In Search of Our Mothers' Gardens,Alice Walker
Q6010689,In Search of Our Origins,Jamshed Akhtar
Q6010739,In Search of The La's: A Secret Liverpool,M. W. Macefield
Q6010741,In Search of a Concrete Music,Pierre Schaeffer
Q6010745,In Search of Wonder,Damon Knight
Q6010748,In Search of a Distant Voice,Taichi Yamada
Q6010754,In Search of the Cradle of Civilization,David Frawley
Q6010754,In Search of the Cradle of Civilization,Georg Feuerstein
Q6010754,In Search of the Cradle of Civilization,Subhash Kak
Q6010801,In Siberia,Colin Thubron
Q6010840,In Solitary Witness,Gordon Zahn
Q6010867,In Spite of Thunder,John Dickson Carr
Q6010966,In This Our Life,Ellen Glasgow
Q6010989,In Times Like These,Zee Edgell
Q6011074,In Vivo,Mildred Savage
Q6011102,In Winter's Shadow,Gillian Bradshaw
Q6011110,In Wonderland,Knut Hamsun
Q6011137,In Your Dreams,Tom Holt
Q60111793,Wagner,Jacques Viret
Q60111923,Vincenot,Pierre Vial
Q60112044,Verne,Simone Vierne
Q60112187,Valle-Inclán,Annick Le Scoëzec-Masson
Q60112364,Ungern,Érik Sablé
Q60112778,Stendhal,Claude Bourrinet
Q60112919,Simenon,Jean Jour
Q60113060,Savitri Devi,Franck Buleux
Q6011328,In a Different Voice,Carol Gilligan
Q60113395,Salan,Bernard Zeller
Q60113395,Salan,Jean-Paul Angelelli
Q60113551,Dominique de Roux,Philippe Barthelet
Q6011356,In a Glass Darkly,Sheridan Le Fanu
Q60114448,Pétain,Gérard Bedel
Q60114840,Nietzsche,Bruno Favrit
Q6011521,In an Antique Land,Amitav Ghosh
Q60115262,Monnerot,Georges Laffly
Q6011566,In der Falle,Herta Müller
Q6011844,In the Beauty of the Lilies,John Updike
Q6011858,Methodus Plantas Horti Botanici et Agri Marburgensis,Conrad Moench
Q6011891,In the Belly of the Green Bird,Nir Rosen
Q60119625,The Sawbones Book,Justin McElroy
Q60119625,The Sawbones Book,Sydnee McElroy
Q6011999,In the Claws of Brightness,Edgardo M. Reyes
Q6012012,In the Company of Heroes,Mark Bowden
Q6012012,In the Company of Heroes,Michael Durant
Q6012013,In the Country of Men,Hisham Matar
Q6012040,In the Dark of the Night,John Saul
Q6012075,In the Empire of Shadow,Lawrence Watt-Evans
Q6012095,In the Eye of the Sun: Mexican Fiestas,J. M. G. Le Clézio
Q6012095,In the Eye of the Sun: Mexican Fiestas,Jean-Marie Gustave Le Clézio
Q6012103,In the Eyes of Mr. Fury,Philip Ridley
Q6012168,Mexicanas Plantas,Eugène Pierre Nicolas Fournier
Q6012178,In the Fourth Year,H. G. Wells
Q6012229,In the Green Star's Glow,Lin Carter
Q6012286,In the Heart of the Sea,Nathaniel Philbrick
Q6012305,In the Heat of the Night,John Ball
Q6012324,Mi Cristo roto,Ramón Cué Romano
Q6012332,In the House of the Queen's Beasts,Jean Thesman
Q6012344,Mi Propio Auto,Lisa Ray Turner
Q6012382,In the Lake of the Woods,Tim O'Brien
Q6012446,In the Line of Fire: A Memoir,Pervez Musharraf
Q6012454,My Brother,Jamaica Kincaid
Q6012474,In the Meantime,Iyanla Vanzant
Q6012541,The Art of Living,André Maurois
Q6012648,In the Name of the Father,Tony Ardizzone
Q6012759,In the Pocket: And Other SF Stories,Barry N. Malzberg
Q6012820,In the Red,Mark Tavener
Q6012849,In the Seven Woods,William Butler Yeats
Q6012889,In the Shadow of the Moon,Colin Burgess
Q6012889,In the Shadow of the Moon,Francis French
Q6012903,In the Shadow of the Sword,Tom Holland
Q6012909,In the Shadows,Joseph Lidster
Q6012914,In the Skin of a Lion,Michael Ondaatje
Q6012936,In the Spirit of Crazy Horse,Peter Matthiessen
Q6012940,In the Springtime of the Year,Susan Hill
Q6013005,In the Time of Dinosaurs,K. A. Applegate
Q6013005,In the Time of Dinosaurs,Katherine Applegate
Q6013033,In the Valley,Harold Frederic
Q6013066,In the Wet,Nevil Shute
Q6013080,In the Wings,Kyle Froman
Q6013087,In the Winter Dark,Tim Winton
Q6014063,Incandescence,Greg Egan
Q6014323,Incest: From a Journal of Love,Anaïs Nin
Q6014563,Incident at Hawk's Hill,Allan W. Eckert
Q6014603,Incidental Findings,Danielle Ofri
Q6014628,Incidents,Roland Barthes
Q6014663,Incidents in the Life of a Slave Girl,Harriet Jacobs
Q60147684,Mishima,Bernard Marillier
Q60147705,Maurras,Tony Kunter
Q60147720,Marie-Madeleine,Christian Doumergue
Q60147754,Mac Orlan,Bernard Baritaud
Q60147792,Mabire,Patrice Mongondry
Q60147848,Robert E. Lee,Alain Sanders
Q6014939,Incognegro,Mat Johnson
Q6014939,Incognegro,Warren Pleece
Q60149932,La Varende,Patrick Delon
Q60150091,Jacques Laurent,Raphaël Chauvancy
Q60150102,Lang,Michel Marmin
Q60150117,Jünger,Isabelle Grazioli
Q60150141,Heidegger,Jean-Pierre Blanchard
Q60150163,Hamsun,Michel d'Urance
Q60150186,Guénon,David Gattegno
Q60150209,Gripari,Jacques Marlaud
Q60150209,Gripari,Anne Martin-Conrad
Q60150774,Evola,Jean-Paul Lippi
Q60150905,Doriot,Jean-Claude Valla
Q60151127,Agatha Christie,Camille Galic
Q6015158,Incompetence,Rob Grant
Q60151908,Brigneau,Anne Le Pape
Q6015192,Inconceivable,Ben Elton
Q60151932,Brasillach,Philippe d'Hugues
Q60151961,Boutang,Axel Tisserand
Q6015208,Inconsequential Tales,Ramsey Campbell
Q60152234,Benoit,Jean-Paul Török
Q60152306,René Benjamin,Xavier Soleil
Q60152339,Bastien-Thiry,Olivier Sers
Q60152583,Aymé,Michel Lécureur
Q60152755,A.D.G.,Thierry Bouclier
Q60152769,Ian Smith,Jean-Claude Rolinat
Q60152782,Giono,Pierre-Émile Blairon
Q60152788,Nostradamus,Pierre-Émile Blairon
Q60152809,Proust,Pascal Ifri
Q60152822,Rebatet,Pascal Ifri
Q60152882,Saint-Martin,Jean-Marc Vivenza
Q60152929,Boehme,Jean-Marc Vivenza
Q6015324,Increasing Student Achievement,David W. Grissmer
Q60153457,Maistre,Jean-Marc Vivenza
Q60153473,Pol Pot,Nicolas Tandler
Q60153543,Karl Marx,Nicolas Tandler
Q60153567,Trotski,Nicolas Tandler
Q60153584,Staline,Nicolas Tandler
Q6015369,Incredible Adventures,Algernon Blackwood
Q60153754,Steiner,Christian Bouchet
Q60153770,Kardec,Christian Bouchet
Q60153853,Gurdjieff,Christian Bouchet
Q60153876,Crowley,Christian Bouchet
Q60153900,Pierre Plantard,Arnaud de L'Estoile
Q60153916,Éliphas Lévi,Arnaud de L'Estoile
Q60153937,Péladan,Arnaud de L'Estoile
Q60153975,Papus,Arnaud de L'Estoile
Q6015407,Incredibly Strange Films,V. Vale
Q60154099,Guaita,Arnaud de L'Estoile
Q60154115,Giraudoux,Jacqueline Blancart-Cassou
Q60154135,Sacha Guitry,Jacqueline Blancart-Cassou
Q60154157,Courteline,Jacqueline Blancart-Cassou
Q60154184,Feydeau,Jacqueline Blancart-Cassou
Q60154211,Labiche,Jacqueline Blancart-Cassou
Q60154233,Anouilh,Jacqueline Blancart-Cassou
Q60154256,Ghelderode,Jacqueline Blancart-Cassou
Q60154292,Félicien Marceau,Francis Bergeron
Q60154399,Darnand,Francis Bergeron
Q60154481,Degrelle,Francis Bergeron
Q60154497,Chack,Francis Bergeron
Q60154668,Bardèche,Francis Bergeron
Q60154688,Hergé,Francis Bergeron
Q60154695,Saint-Loup,Francis Bergeron
Q60154701,Monfreid,Francis Bergeron
Q60154718,Béraud,Francis Bergeron
Q60154723,Léon Daudet,Francis Bergeron
Q6015506,Incubus Dreams,Laurell K. Hamilton
Q6015853,Indemnity Only,Sara Paretsky
Q60159665,Charles Maurras : prophète et résistant,Alain Sanders
Q60161,The Sceptical Chymist,Robert Boyle
Q60167670,The Pedigree of Wilson of High Wray and Kendal and the Families connected with them,Joseph Foster
Q60172444,"Madame, vous allez m'émouvoir",Lucie Tesnière
Q60173776,Legendy Chrystusowe,Selma Lagerlöf
Q60180080,The Nutcracker,Alexandre Dumas
Q6018417,Miscellanea Naturalia,Adrian Hardy Haworth
Q60186283,Dicionário de folcloristas brasileiros,Mário Souto Maior
Q60189642,PowerPoint und Prezi,Peter Claus Lamprecht
Q6019113,Index to Fantasy and Science Fiction in Munsey Publications,Frank Munsey
Q6019160,India's Ancient Past,Ram Sharan Sharma
Q6019165,India's Biggest Cover-up,Anuj Dhar
Q6019168,India's Global Powerhouses,Nirmalya Kumar
Q6019211,India: A Million Mutinies Now,V. S. Naipaul
Q6019214,India: A Wounded Civilization,V. S. Naipaul
Q6019225,India: The Emerging Giant,Arvind Panagariya
Q6019227,India: The Rise of an Asian Giant,Dietmar Rothermund
Q60192410,Additamenta ad Iacobi Theodori Klein Naturalem dispositionim echinodermatum et lucubratiunculam de aculeis echinorum marinorum,Jacob Theodor Klein
Q60192410,Additamenta ad Iacobi Theodori Klein Naturalem dispositionim echinodermatum et lucubratiunculam de aculeis echinorum marinorum,Nathaniel Gottfried Leske
Q60192952,Judging Professional MMA,Glenn Trowbridge
Q60193346,Beauty and the Beast,Gabrielle-Suzanne de Villeneuve
Q60193477,Renaissance Architecture,Christy Anderson
Q60193670,The Buildings of England: Lancashire: North,Clare Hartwell
Q60193670,The Buildings of England: Lancashire: North,Nikolaus Pevsner
Q60194049,The Place-Names of Cheshire. Part IV,John McNeal Dodgson
Q6019424,India Unbound,Gurcharan Das
Q6019456,India after Gandhi,Ramachandra Guha
Q6019478,Mission Émile Laurent,Émile Auguste Joseph De Wildeman
Q6019774,Yusufçuk Yusuf,Yaşar Kemal
Q60198596,Arvachin Kavita,Tribhuvandas Luhar
Q60199599,Let's Go (So We Can Get Back),Jeff Tweedy
Q6019970,Indian Captive,Lois Lenski
Q6020296,Indian Feudalism,Ram Sharan Sharma
Q6020355,Indian Givers: How the Indians of the Americas Transformed the World,Jack Weatherford
Q6020832,Moksha,Aldous Huxley
Q6021001,Indian Muslims: Who Are They,K. S. Lal
Q6021200,Monadelphiae classis dissertationes decem,Antonio José Cavanilles
Q60213126,Dictionary of Technical Terms - Arungalaichol Agaramuthali,Pa. Aruli
Q6021708,Indian Summer,Erskine Caldwell
Q6021709,John Wright's Indian Summers,John Wright
Q6021712,Indian Tales,Jaime de Angulo
Q6021854,Monographia Generis Aconiti,Ludwig Reichenbach
Q6021859,Monographia de Potentilla,Chrétien Géofroy Nestler
Q6021865,Monographic Revision of the Genus Tamarix,Bernard René Baum
Q6021868,Monographie der Gattung Saxifraga,Adolf Engler
Q6021871,Monographie des Campanulées,Alphonse Pyramus de Candolle
Q6021873,Monographie des Orchidees,Aimée Antoinette Camus
Q6021873,Monographie des Orchidees,Edmond Gustave Camus
Q6021873,Monographie des Orchidees,Paul Bergon
Q60220455,Napnak fénye,Júlia Goldman
Q6022159,"Monsunia, Beiträge zur Kenntniss der Vegetation des Süd- und Ostasiatischen Monsungebietes",Otto Warburg
Q60221626,How Does It Feel to Be a Problem?,Moustafa Bayoumi
Q6022184,Montaigne,Stefan Zweig
Q60222267,Passion simple,Annie Ernaux
Q6022370,Reach for the Sun: Selected Letters,Charles Bukowski
Q60226635,Curious Countries: The Mystery Animals of Scandinavia and the Baltic States,Lars Thomas
Q6023287,Indiana Jones and the Philosopher's Stone,Max McCoy
Q60233517,Nü daijia,Xue Mili
Q60233573,Infinity's Prism,Christopher L. Bennett
Q60233573,Infinity's Prism,William Leisner
Q6023454,Yağmur Kaçağı,Attilâ İlhan
Q6024258,Morirás en Chafarinas,Fernando Lalana
Q60242965,Entwined Threads of Red and Black,Leila K Blackbird
Q6024642,Indigenous Peoples in International Law,James Anaya
Q6024676,"Motamid, último rey de Sevilla",Blas Infante
Q602470,Sonnet 130,William Shakespeare
Q6024737,Indigo,Marina Warner
Q6024740,Indigo,Alice Hoffman
Q6024759,Indigo Blue,Cathy Cassidy
Q6024809,Indigo Vertigo,KatieJane Garside
Q60253017,Stimmen,Wolfgang Herrndorf
Q6025338,Individualism Old and New,John Dewey
Q6025340,Individualism and Economic Order,Friedrich Hayek
Q6025780,Indomitable Spirit,A. P. J. Abdul Kalam
Q6025843,Death of a Superhero,Anthony McCarten
Q6025987,Mujeres,Mihail Sebastian
Q602654,The Adventure of the Retired Colourman,Arthur Conan Doyle
Q60265643,French Colonial Louisiana and the Atlantic World : An Elegy,Bradley G. Bond
Q6027556,Industrial Democracy,Beatrice Webb
Q6027556,Industrial Democracy,Sidney Webb
Q60283744,Die Lebensverhältnisse Der Oxalisarten,Friedrich Hermann Gustav Hildebrand
Q6028414,Inequality Reexamined,Amartya Sen
Q6028420,Inequality by Design,Claude S. Fischer
Q60284880,South,Ernest Shackleton
Q6028634,Inexcusable,Chris Lynch
Q6028640,İçimizdeki Çocuk,Doğan Cüceloğlu
Q6028664,Inez,Carlos Fuentes
Q60287131,Inés y la alegría,Almudena Grandes
Q6028776,Infamous,Cecily von Ziegesar
Q6028859,Infant Potty Training,Laurie Boucke
Q6029295,Altın Işık,Ziya Gökalp
Q6029480,Infernal Devices,K. W. Jeter
Q6029482,Infernal Devices,Philip Reeve
Q6029505,Inferno,Alexander C. Irvine
Q6029515,Inferno,Troy Denning
Q60295206,The Chechens: a handbook,Amjad Jaimoukha
Q6029596,Infidel,Ted Dekker
Q60296102,The Shot,Philip Kerr
Q60296364,Rose Street Attractors,Lucius Shepard
Q60296447,The Secret Lives of Baba Segi's Wives,Lola Shoneyin
Q60296571,Zeina,Nawal El Saadawi
Q60296660,Stay with Me,Ayobami Adebayo
Q60296693,The Map of Love,Ahdaf Soueif
Q60296850,Welcome to Lagos,Chibundu Onuzo
Q60297022,Are You a Transhuman?: Monitoring and Stimulating Your Personal Rate of Growth in a Rapidly Changing World,FM-2030
Q6029793,Infinite Loop,Michael S. Malone
Q6029810,Infinite Requiem,Daniel Blythe
Q6029828,Infinite Worlds (book),Ray Villard
Q6029865,Infinite in All Directions,Freeman Dyson
Q6030000,Infinity Blade: Awakening,Brandon Sanderson
Q6030214,Influence: Science and Practice,Robert Cialdini
Q60321496,Electricity and Magnetism,Edward Mills Purcell
Q603260,Three Character Classic,Wang Yinglin
Q60326512,Our Reptiles and Batrachians,Mordecai Cubitt Cooke
Q6032852,Ingo,Helen Dunmore
Q60330260,Les Inrockuptibles : 25 ans d'insoumission,Laurent Chollet
Q60332043,HSD-båtane,Bård Kolltveit
Q6033391,Ingulf the Mad,Paul Edwin Zimmer
Q6034163,Initiate's Trial,Janny Wurts
Q60342836,Calculation and Morality,Caroline Oudin-Bastide
Q60342836,Calculation and Morality,Philippe Steiner
Q60343698,The Ghosts of N-Space,Barry Letts
Q6034491,Ink,Hal Duncan
Q6034655,Museum Botanicum,Carl Ludwig Blume
Q6035197,The Glass Key,Dashiell Hammett
Q6035396,Inner Experience,Georges Bataille
Q6035811,Mémoires physico-chimiques sur l'influence de la lumière solaire pour modifier les êtres des trois règnes de la nature,Jean Senebier
Q6035968,Innocent: Her Fancy and His Fact,Marie Corelli
Q6036010,Innocent Blood,P. D. James
Q6036022,Innocent Graves,Peter Robinson
Q6036085,Míster Witt en el cantón,Ramón J. Sender
Q6036086,Innocents Aboard,Gene Wolfe
Q6036897,Inquisition: The Persecution and Prosecution of the Reverend Sun Myung Moon,Carlton Sherwood
Q60369709,A Szélhámos és a Varázsló,Júlia Goldman
Q60369884,Holdnak árnyéka,Júlia Goldman
Q6037124,Insatiability,Stanisław Ignacy Witkiewicz
Q6037252,Insecta Britannica Diptera,Francis Walker
Q60373433,The Cult of Mithras in Late Antiquity,David Walsh
Q603747,"The Survivors of the ""Jonathan""",Jules Verne
Q603747,"The Survivors of the ""Jonathan""",Michel Verne
Q6037513,Inside Apple,Adam Lashinsky
Q6037601,Inside Himalaya,Basil Pao
Q6037603,Inside Hitler's Bunker,Joachim Fest
Q6037650,Inside Las Vegas,Mario Puzo
Q6037705,Inside Out & Back Again,Thanhha Lai
Q6037784,Inside Outside,Philip José Farmer
Q6037798,Inside Sahara,Basil Pao
Q6037805,Inside Scientology: How I Joined Scientology and Became Superhuman,Robert Kaufman
Q6037809,Inside Scientology: The Story of America's Most Secretive Religion,Janet Reitman
Q6037862,Pseudodoxia Epidemica,Thomas Browne
Q6037954,Inside the Jihad,Omar Nasiri
Q6037971,Inside the Neolithic Mind,David Lewis-Williams
Q6037981,Inside the Robot Kingdom,Frederik L. Schodt
Q6037986,Episodios Nacionales: Napoleón en Chamartín,Benito Pérez Galdós
Q6037988,Inside the Soviet Army,Viktor Suvorov
Q6037999,Inside the Whale and Other Essays,George Orwell
Q6038304,Narrative of a Journey to the Shores of the Polar Sea,John Franklin
Q60383261,Ekarri armak (book in Basque),Imanol Murua Uria
Q6038363,Inspector French and the Starvel Tragedy,Freeman Wills Crofts
Q6038392,Management Challenges for 21st Century,Peter Drucker
Q6038408,Inspector Ghote's First Case,H. R. F. Keating
Q6038413,Inspector Ghote's Good Crusade,H. R. F. Keating
Q6038416,Inspector Ghote Goes by Train,H. R. F. Keating
Q6038432,Natal Plants,John Medley Wood
Q6038432,Natal Plants,Maurice Smethurst Evans
Q6038572,Inspirações da Tarde,Bernardo Guimarães
Q6038804,"Naturhistorische Briefe über Oestreich, Salzburg, Passau, und Berchetsgaden",Franz von Paula Schrank
Q6038875,Instead of Three Wishes: Magical Short Stories,Megan Whalen Turner
Q6038929,Melek Annem ve Ben,Emine Çaykara
Q6038935,Instincts of the Herd in Peace and War,Wilfred Trotter
Q6039077,Naya o La Chapetona,Manuel Belisario Moreno
Q6040720,Neogenyton,Constantine Samuel Rafinesque
Q604098,MS. Found in a Bottle,Edgar Allan Poe
